,full_text,username,Kategori,created_at,tweet_english
106,imberley 2024 klo ulama2 tahu jejak digital pak anies waktu wawancara dgn najwa shihab selama pak prabowo nyapres tidak maju nyapres ternyata waktu debat meinginjokan pak prabowo inginsok sih orang ingkar janji gitu didukung tak iye,Budionotaslim3,Capres,Fri Dec 15 04:00:25 +0000 2023,Imberley 2024 If the scholars know the digital footprint of Mr. Anies during the interview with Najwa Shihab as long
107,avid68159347 rawanrommi imberley 2024 ampaga591260 jengcute16 9propaganda jel0up ank joee dons back engkeldodo hanya pendapat anggota dpr dr psi jadi pegangan yah wakakaka kamu tnton video fullnya youtube justru anies dijegal anggarannya makanya tonton youtube selesai,g1taman,Capres,Fri Dec 15 04:00:23 +0000 2023,"Avid68159347 Rawanrommi Imberley 2024 Ampaga591260 Jengcute16 9POPAGANDA JEL0UP ANK JOEE DONE BACKKKodo Only the opinion of DPR members from PSI is the grip, well, you are a full video of YouTube."
108,hereen0404 asbil lbs niesbaswedan anies jago debat jago ngeles kalau ditanya jawabanya mutar2 spy ngeles dikatakan yang dikerjakan bajingan pembohong beretika prabowo yang mengusung jadi gubernur mata najwa janji mencalonkan diri jk prabowo juga mecalonkan diri,fatmarini,Capres,Fri Dec 15 04:00:22 +0000 2023,hereen0404 asbil lbs niesbaswedan anies is good at debating good at the answer to the answer to spy spy ngeles said that the bastard of liabers prabowo who carries into the governor of Najwa's eyes promises to run for JK Prabowo and also me
109,h chotimah2 urawa ahok produk prabowo termasuk anies,Danu_d4nu,Capres,Fri Dec 15 04:00:16 +0000 2023,H Chotimah2 Urawa Ahok Prabowo Products Including Anies
110,said didu anies the legend of avathar sang pengendali angin,bobonapo,Capres,Fri Dec 15 04:00:15 +0000 2023,Said Didu Anies the legend of avathar the wind controller
111,lul albabaya ndika93927695 obat anies artaisocmed iyaaa jilatin lubang pantat admin socmed emang otaknya sengklek,asistencamat,Capres,Fri Dec 15 04:00:05 +0000 2023,lul albabaya ndika93927695 drug anies artaisocmed yes lick the butt hole admin socmed really his brain sengklek
112,artaisocmed kalo dibalik tanya pak prabowo bagaimana tanggapan terhadap anies jawab sorry ni ye asumsi awokwokwok,hha_be,Capres,Fri Dec 15 04:00:03 +0000 2023,ARTAISOCMED if behind the question Pak Prabowo how to respond to Anies answered sorry ni yeah assuming awokwokwok
113,anies baswedan menyebut prabowo tak tahan menjadi oposisi pemerintah pernyataan terlontar debat perdana capres dibantah partai gerindra,detikcom,Capres,Fri Dec 15 04:00:00 +0000 2023,Anies Baswedan said Prabowo could not stand the government's opposition to the statement of the first debate of the presidential candidate in the Gerindra Party
114,anies sindir prabowo tak tahan jadi oposisi nusron wahid rekonsiliasi nasional,radaraktual,Capres,Fri Dec 15 04:00:00 +0000 2023,Anies Sindir Prabowo could not stand the opposition of Nusron Wahid National Reconciliation
115,resmi dukungan uas hrs pakta integritas harus dilaksanakan anies baswedan,democrazymedia,Capres,Fri Dec 15 04:00:00 +0000 2023,Official Support for UAS HRS Integrity Pact must be carried out by Anies Baswedan
116,sehari debat capres no urut 1 anies baswedan mengunjungi ustadz abdul somad riau adapun capres noinginr urut 2 prabowo subianto bernyanyi berjoget bersama alumni akmil presiden ri 6 susilo bambang yudhoyono,CNNIDdaily,Capres,Fri Dec 15 04:00:00 +0000 2023,a day of presidential candidate debate No. 1 Anies Baswedan visited Ustadz Abdul Somad Riau. The Candidate for Ntinginr Sort 2 Prabowo Subianto sang dancing with alumni Akmil President of the Republic of Indonesia 6 Susilo Bambang Yudhoyono
117,ndre rosiade antara anies ama wowo emang sama sama bego apa gimana imays31 menolak lupa,BahteraPutrav,Capres,Fri Dec 15 03:59:42 +0000 2023,Andre Rosiade between Anies and guys is the same as stupid what Imays31 refused to forget
118,serangan baliknya anies strike,hamas191,Capres,Fri Dec 15 03:59:39 +0000 2023,Anies Strike counterattack
119,abraham samad menggugat prabowo terpilih jd presiden kelleher olivia anies adidas daesang gacoan surabaya pagii gempa ginting dana brighton inginldova inginlly pilihan terbaik first lady,MartinaDian4,Capres,Fri Dec 15 03:59:38 +0000 2023,Abraham Samad sued Prabowo elected as President of Kelleher Olivia Anies Adidas Daesang Gacoan Surabaya Morning the Ginting Dana Brighton Earthquake WantanLldova Want toLly First Lady's best choice
120,vonenews biasaaa buzzer mahh kalo gak nemu kelemahan anies akhirnya bikin2 hasutan kalo engga gak makan,Semesta_menyapa,Capres,Fri Dec 15 03:59:28 +0000 2023,"TVOneNews is usually an angry buzzer if you don't find the weaknesses of Anies, finally make the progress if you don't eat"
121,re inismyname 9propaganda engkeldodo dons back dri 7i ndreassolusi poklela7 lorieliciouss imberley 2024 ank joee angsayangsujud ibarat pertandingan sepak bola suporter kalah kecewa ngomel bahagia mencari cari kesalahan musuh yang dialami kubu prabowo ganjar pendukung team anies yng bahagia ini,Noy763164478823,Capres,Fri Dec 15 03:59:24 +0000 2023,Re Inismyname 9 Propaganda Engkeldodo Dons Back Dri 7i Ndreassolusi Poklela7 Lorieliciouss Imberley 2024 Ank Joee Angsayangsuku like a soccer match supporters lose disappointed happily looking for enemy mistakes experienced by the Prabowo stronghold.
122,enghanyurkan genuinely nanya misal aku pilih anies muhaimin tp aku ga pilih legislatif pks nasdem nya contoh pks ruu nya problematik gitu gimana,ihrelevant,Capres,Fri Dec 15 03:59:20 +0000 2023,"Wearing genuinely asking for example I chose Anies Muhaimin but I didn't choose the legislature of the PKS NasDem, for example, the PKS Bill Problematic"
123,imberley 2024 jelas tak level laaah mbak pak anies tuuuh capres bang fahri cuman juru bicara kl buat tweet tuuuh pak prabowo baru tuuuh selevel dgn pak anies sama2 capres cerdas dikit berhusnudzon napa siih mbak kata nya pilpres hrs gembira lupa yaa geinginy,amira_suud,Capres,Fri Dec 15 03:59:09 +0000 2023,"Imberley 2024 is clearly not the level of laaah sister Mr. Anies tuuuh Candidate Bang Fahri is just a spokesman for Tweet, Mr. Prabowo is just at the same level as Mr. Anies and the smart candidate are intelligent in a little bit of a little drew."
124,anies angkuh menegakan hukum padahal para pendukungnya bermasalah berani tego gacoan olivia jill biden daesang gempa adidas surabaya batter up 100m views pilihan terbaik melania bangtan debut,fikarhmwtii,Capres,Fri Dec 15 03:59:08 +0000 2023,Anies was arrogant upholding the law even though his supporters had problems with the dare to Tego Gacoan Olivia Jill Biden Daesang Earthquake Adidas Surabaya Batter Up 100m Views the best choice of Melania Bangtan debut
125,obby risakotta mmmm kayaknya ngga yakin nih sama kualitas capres dukung butuh bawa2 nama orang delusi anda lebih baik anies wake up bro ikhlaskan hati kebaikan indonesia seluruhnya biarkan terbaik yang terpilih,luppe75,Capres,Fri Dec 15 03:59:05 +0000 2023,Obby Risakotta Mmmm seems not sure the quality of the presidential candidate supports it is necessary to bring the names of your delusions better Anies wake up bro.
126,anies sosok capres tidak memiliki adab orang lebih tua gacoan olivia jill biden daesang gempa adidas surabaya batter up 100m views pilihan terbaik melania bangtan debut,ayuandirasyafj,Capres,Fri Dec 15 03:59:03 +0000 2023,Anies the figure of the presidential candidate does not have the etiquette of the older person Gacoan Olivia Jill Biden Daesang Earthquake Adidas Surabaya Batter Up 100m Views the best choice of Melania Bangtan debut
127,oftwarnews macam serangan prabowo anies lalu anies nampol balik prabowo woiii,rbeensyarw,Capres,Fri Dec 15 03:59:02 +0000 2023,oftwarnews kinds of Prabowo Anies attacks then Anies Balik Prabowo Woiii
128,antaldkintil ukanasamgaram terjadi anggota mrk yang terbunuh kan 6 orang udah terbunuh ga dapet jabatan anies ga nolong klo mrk mau nyoblos dukung cm hak warga negara mau golput jg hak mrk selama mrk bukan genocide supporters or genocide actors gak dikasih jabatan mrk ga bsa berbuat ap2,ayachan10969__,Capres,Fri Dec 15 03:58:59 +0000 2023,"Antaldkintil Ukanasamgaram occurs MRK members who were killed were 6 people who had been killed, they did not get Anies's position, they didn't help if they wanted to vote for the rights of citizens, they wanted to abstain the rights as long as they were not genocide supporters or genocide actors were not given the position of MRK."
129,anies selalu terjebak asumsi pribadi adanya dukungan bukti fakta gacoan olivia jill biden daesang gempa adidas surabaya batter up 100m views pilihan terbaik melania bangtan debut,Kinandats1Fitri,Capres,Fri Dec 15 03:58:58 +0000 2023,Anies is always trapped in a personal assumption of the support of the fact that the facts of Gacoan Olivia Jill Biden Daesang Earthquake Adidas Surabaya Batter Up 100m Views the best choice of Melania Bangtan debut
130,ujarmufc andhy laksono ga yang peduli org2 km50 pemuja riziq soalnya ga usah menurunkan suara anies dgn org2 kaya riziq pengikutnya,KaelTommm,Capres,Fri Dec 15 03:58:57 +0000 2023,"you said Dandhy Laksono, no one who cares about people 50 km worshipers Rizieq because there is no need to lower Anies's voice with people like Riziq his followers"
131,amaloeby vonenews jgn suuzon bang orang paling ikhlas pak prabowo gak mungkin mainkan cara2 kotor itu pak prabowo ikhlas kalo tidak terpilih pak prabowo ikhlas klo anies ganjar terpilih tapi kok aku percaya 99 sama statemt abang,carcur1209,Capres,Fri Dec 15 03:58:54 +0000 2023,"amaloeby veonnews don't suuzon bang the most sincere person Mr. Prabowo is not possible to play dirty ways, Prabowo is sincere if not chosen Prabowo is sincere if Anies Ganjar is chosen but how come I believe 99 with the statement of my brother"
132,suka suka orang lah mau milih anies kaga lucu bgt pendukung anies tukang guilttrip orang liat noh swing voters belum mau ngevote anies awokwok,janganlupasarap,Capres,Fri Dec 15 03:58:53 +0000 2023,"likes to like it, you want to choose anies, funny words, support for anies guilttrip, people, see a swing voters."
133,anies memperlihatkan kemunafikan terkait sikapnya keberlanjutan ikn gacoan olivia jill biden daesang gempa adidas surabaya batter up 100m views pilihan terbaik melania bangtan debut,mayangnatasyaa,Capres,Fri Dec 15 03:58:52 +0000 2023,Anies showed the hypocrisy related to his attitude to the sustainability of IKN Gacoan Olivia Jill Biden Daesang Earthquake Adidas Surabaya Batter Up 100m Views the best choice of Melania Bangtan debut
134,yatuarmad ompascom anies sama ganjar jadi seolah2 kerja sama padahal ngalir aja,aiknaoo,Capres,Fri Dec 15 03:58:51 +0000 2023,"Yatuarmad Ompascom Anies and Ganjar, so it seems to work even though it is just working"
135,seinginga anies menang amin aamiin aminkan gaes,standar_ganda,Capres,Fri Dec 15 03:58:47 +0000 2023,Seinginga Anies won Amin Aamiin Amenah Gaes
136,agama islam mengajarkan untuk berbakti kedua orang tua dinding adidas karina surabaya anies daesang gempa islam,KamilahZahra313,Capres,Fri Dec 15 03:58:46 +0000 2023,Islam teaches to serve both parents of the adidas karina surabaya wall anies daesang an earthquake
137,akhirnya anies kena batunya ucapannya terkait udara ber ktp gacoan olivia jill biden daesang gempa adidas surabaya batter up 100m views pilihan terbaik melania bangtan debut,AmelindaRahadi1,Capres,Fri Dec 15 03:58:45 +0000 2023,Finally Anies was hit by his words related to the air with Gacoan Gacoan Olivia Jill Biden Daesang Earthquake Adidas Surabaya Batter Up 100m Views the best choice of Melania Bangtan debut
138,celana panjang chino pria murah berkualitas dapatkan cashback 40 shopee video anies prabowo gacoan daesang surabaya gempa ayo lihat videoku shopee video,BudyHer77,Capres,Fri Dec 15 03:58:43 +0000 2023,Cheap Quality Men Chino Trousers Get Cashback 40 Shopee Video Anies Prabowo Gacoan Daesang Surabaya Earthquake Let's See Videoku Shopee Video
139,ndika93927695 uchlis ar jelas lebih pantes anies,SWC_BGs,Capres,Fri Dec 15 03:58:42 +0000 2023,ndika93927695 Uchlis AR is clearly more appropriate Anies
140,serangan yang dikerjakan si memed hari artaisocmed buzzer ayah semua medsos debat kpu serangannya kalap sekali rl ternyata ada hasil prabowo cenderung negatif anies pelan2 banyak dibicarakan semua kalangan titik cerah,Karebet_69,Capres,Fri Dec 15 03:58:40 +0000 2023,The attacks carried out by the memed day artaisocmed buzzer father all social media KPU debate his attacks were very crazy.
141,9propaganda niesbaswedan rabowo panggung debat panggung ny ganjar sm anies klo kalah panggung langsung ulti nya pake surat lah lah lah nyari kuncian pokoknya hahahahaaa badut politik,bangoneeee,Capres,Fri Dec 15 03:58:39 +0000 2023,"9 Propagandanda Niesbaswedan Rabowo Stage Debate stage Ny Ganjar SM Anies if you lose the stage directly use the letter, it is looking for the locks, hahahahaaaa politics"
142,eiszchalifah tinggalkan prabowo dukung anies baswedan lebih mampu mengayomi rakyat indonesia kedepannya,hab_le,Capres,Fri Dec 15 03:58:34 +0000 2023,Eiszchalifah left Prabowo supporting Anies Baswedan better able to protect the Indonesian people going forward
143,disinggung soal janji tak maju ada prabowo pilpres anies komitmen dki,Riau24Com,Capres,Fri Dec 15 03:58:34 +0000 2023,Mentioned about the promise of not advanced there was Prabowo Anies Presidential Election Commitment DKI
144,baaah anies memang gak dipercaya kata2 nya tukang obral janji,junregar30,Capres,Fri Dec 15 03:58:33 +0000 2023,Baaah Anies is not trusted by the words of the sale and promise
145,am sul737 ivacoid parah banget cantiknya udah gitu keren dukung pak anies sempurna,hendrsunndr,Capres,Fri Dec 15 03:58:32 +0000 2023,"AM SUL737 IVACOID is really pretty, it's already cool to support Mr. Anies perfect"
146,ndre rosiade haha perjanjian apa membatasi hak orang untuk mengabdi negara emang menjamin hak hidup anies baswedan menyedihkan sekali kualitas berpikirnya makin menurun,Klasterkarhutla,Capres,Fri Dec 15 03:58:24 +0000 2023,Andre Rosiade Haha What Agreement Limits the right of people to serve the state is to guarantee the right to life Anies Baswedan is very sad that the quality of thinking decreases
147,obat anies artaisocmed fans bole otak pakai kenyataan jadi hoax hoax kalian buat jd kenyataan nonton bnyk,Semot_x_Abang,Capres,Fri Dec 15 03:58:17 +0000 2023,"Friend Anies, Socmed Fans of Brain Balls Use Reality So Hoax Hoax is for the reality of watching Bnyk"
148,opeq7 am idim asyimmah main aman gimana sejauh pikiran awam gw jelas bgt kok sikap anies ttg ikn apa lo doang ga faham,IndriyatiLais,Capres,Fri Dec 15 03:58:16 +0000 2023,OPEQ7 AM Idim Asyimmah Playing Safe how far my mind is clearly how much Anies's attitude about what do you do not understand
149,ayo viralkan rekam jejak anies rasyid baswedan pimpin dki jkt,antaz345,Capres,Fri Dec 15 03:58:14 +0000 2023,Come Viraling Anies Rasyid Baswedan's Train Records Lead DKI Jakarta
150,yupuppiy nama gerinda jg naik pdhl lebih dr 10th lalu berpasangan dgn mega olah prabowo gerindra lebih kecil dr anies njirrtt,JinDogCondom,Capres,Fri Dec 15 03:58:04 +0000 2023,Yupuppiy The name of the grinding also goes up PDHL is more than 10th and then paired with Mega Sports Prabowo Gerindra is smaller than Anies Njirrtt
